livingSpaceRange,livingSpace,noRoomsRange,noRooms,yearConstructedRange,yearConstructed,regio1_numeric,big_city,baseRent
3,71.46,3,3.5,2.0,1967.0,8,1,499.0
3,77.0,2,2.0,5.0,1995.0,4,1,554.5
5,107.0,4,4.0,5.0,1997.0,12,1,1100.0
3,71.32,3,3.0,2.0,1968.0,16,1,710.0
4,98.0,3,3.0,1.0,1902.0,13,1,790.0
3,77.12,3,3.0,8.0,2015.0,10,0,560.0
2,49.0,1,1.5,1.0,1897.0,10,0,375.0
3,79.8,2,2.0,1.0,1890.0,5,0,678.3
2,41.0,2,2.0,5.0,1999.0,4,0,246.0
5,110.0,3,3.0,5.0,2000.0,10,0,960.0
4,97.0,2,2.0,5.0,1992.0,13,0,878.0
3,74.26,2,2.0,9.0,2019.0,8,1,816.86
2,53.0,2,2.0,5.0,1999.0,14,1,650.0
7,180.0,3,3.0,5.0,1995.0,15,1,2150.0
4,96.0,2,2.0,9.0,2017.0,8,1,2800.0
6,150.0,4,4.0,1.0,1880.0,4,0,600.0
2,50.56,3,3.0,4.0,1986.0,2,0,250.0
1,14.5,1,1.0,4.0,1989.0,1,0,112.38
3,67.0,4,4.0,2.0,1957.0,4,0,330.0
3,76.0,2,2.0,8.0,2015.0,14,1,2250.0
3,70.0,3,3.0,2.0,1960.0,8,1,395.0
5,110.0,5,5.5,1.0,1910.0,8,1,770.0
1,29.74,1,1.0,5.0,1992.0,14,0,295.0
3,70.0,2,2.0,3.0,1976.0,8,0,560.0
3,75.27,3,3.0,1.0,1909.0,4,1,474.0
3,80.0,2,2.0,3.0,1977.0,8,1,540.0
2,57.78,3,3.0,2.0,1968.0,1,1,288.9
7,165.0,4,4.0,9.0,2020.0,12,0,1600.0
1,38.89,1,1.0,2.0,1968.0,15,1,599.0
7,190.0,5,6.0,1.0,1912.0,4,1,2185.0
4,84.0,3,3.0,2.0,1965.0,8,1,845.0
6,129.0,4,4.0,2.0,1952.0,1,1,860.0
3,73.0,2,2.0,9.0,2017.0,14,0,1080.0
4,99.48,3,3.0,1.0,1928.0,8,1,900.0
4,97.0,3,3.5,8.0,2012.0,7,0,890.0
1,37.0,1,1.0,5.0,1996.0,4,0,175.0
3,74.3,3,3.0,2.0,1966.0,13,0,364.0
5,118.0,3,3.5,6.0,2005.0,14,1,1380.0
2,53.0,3,3.0,2.0,1960.0,8,0,300.0
6,130.0,4,4.0,8.0,2011.0,13,0,830.0
6,150.0,3,3.0,6.0,2004.0,8,0,875.0
4,91.18,4,4.0,5.0,1996.0,12,0,825.0
5,110.0,4,4.0,2.0,1960.0,14,1,1650.0
4,90.0,3,3.5,2.0,1960.0,12,1,800.0
3,61.79,2,2.0,2.0,1951.0,8,1,371.0
1,36.32,1,1.0,3.0,1979.0,2,0,174.5
4,90.0,2,2.0,2.0,1965.0,13,1,1200.0
3,62.93,3,3.0,3.0,1980.0,3,0,265.0
3,76.45,3,3.0,1.0,1925.0,4,0,444.0
3,63.5,3,3.0,1.0,1895.0,4,1,510.0
1,26.56,1,1.0,3.0,1979.0,4,1,172.64
6,150.0,5,5.0,1.0,1928.0,15,1,2100.0
3,62.2,3,3.0,2.0,1960.0,2,0,345.0
3,68.14,3,3.0,4.0,1985.0,4,1,400.0
3,66.25,3,3.0,1.0,1934.0,7,0,432.0
5,106.85,4,4.0,3.0,1972.0,12,0,930.0
6,130.0,5,6.0,1.0,1910.0,8,1,930.0
5,111.0,3,3.0,9.0,2016.0,14,1,1420.0
4,82.9,3,3.0,9.0,2019.0,14,1,981.0
2,51.1,2,2.0,4.0,1986.0,4,0,215.0
3,69.1,3,3.0,2.0,1960.0,1,0,394.0
5,110.0,4,4.0,2.0,1969.0,8,0,700.0
2,57.37,2,2.0,1.0,1884.0,4,0,300.0
3,71.0,3,3.0,4.0,1985.0,8,1,535.0
2,52.0,2,2.0,1.0,1914.0,4,0,260.0
3,78.43,2,2.0,9.0,2019.0,12,0,780.0
2,59.28,3,3.0,1.0,1930.0,4,0,303.0
1,27.91,1,1.0,3.0,1977.0,4,0,139.55
2,41.0,1,1.0,2.0,1960.0,8,1,320.0
2,51.44,2,2.0,5.0,1997.0,4,1,420.0
4,95.0,3,3.0,9.0,2018.0,14,0,1090.0
3,61.26,2,2.0,5.0,1996.0,5,0,459.45
2,46.79,2,2.0,5.0,1994.0,2,0,250.0
1,40.0,2,2.0,4.0,1984.0,8,0,275.0
4,84.0,2,2.0,4.0,1989.0,12,0,545.0
3,75.0,3,3.0,4.0,1985.0,16,1,1050.0
6,124.0,4,4.0,9.0,2019.0,14,0,1680.0
6,126.7,4,4.0,1.0,1950.0,8,1,1450.0
4,85.61,4,4.0,5.0,1997.0,4,0,471.0
3,75.0,2,2.0,1.0,1900.0,8,1,385.0
2,56.09,2,2.0,5.0,1991.0,14,1,1000.0
3,65.6,2,2.0,9.0,2017.0,4,1,839.68
3,64.25,2,2.0,1.0,1910.0,15,1,771.0
1,30.94,1,1.0,4.0,1990.0,3,1,213.0
4,81.46,2,2.0,5.0,1991.0,14,0,500.0
5,106.0,3,3.0,9.0,2019.0,13,0,1600.0
7,155.0,3,3.0,9.0,2018.0,8,1,1995.0
2,54.2,2,2.0,1.0,1908.0,14,0,515.0
2,57.81,3,3.0,2.0,1956.0,8,1,239.91
3,65.54,2,2.5,2.0,1963.0,15,1,838.91
4,100.75,4,4.0,1.0,1905.0,4,1,910.0
2,56.4,2,2.0,8.0,2014.0,8,1,840.0
2,49.4,2,2.0,3.0,1974.0,1,1,286.52
2,53.5,2,2.0,9.0,2017.0,13,1,840.0
4,88.0,3,3.0,3.0,1978.0,13,0,600.0
2,41.0,2,2.0,1.0,1914.0,1,0,185.0
4,98.0,3,3.0,3.0,1979.0,8,0,690.0
1,35.0,1,1.0,5.0,1995.0,14,0,460.0
5,115.0,3,3.0,1.0,1910.0,15,1,1324.0
3,72.0,3,3.0,5.0,1993.0,4,0,380.0
2,60.0,2,2.0,1.0,1900.0,4,0,251.0
3,69.2,2,2.0,9.0,2019.0,15,1,900.0
2,50.0,2,2.0,9.0,2018.0,15,1,750.0
5,110.0,3,3.0,1.0,1904.0,8,0,660.0
6,139.0,4,4.0,3.0,1976.0,12,0,1000.0
3,69.0,2,2.5,3.0,1979.0,8,1,296.99
4,91.0,3,3.0,5.0,1995.0,8,0,500.0
2,44.0,2,2.0,2.0,1956.0,8,1,400.0
1,34.66,1,1.0,3.0,1975.0,1,0,177.11
4,83.0,3,3.0,9.0,2018.0,4,1,955.0
7,169.0,4,4.0,1.0,1920.0,8,0,1014.0
3,62.23,3,3.0,3.0,1975.0,2,0,375.0
2,48.0,2,2.0,2.0,1962.0,1,0,240.0
3,63.0,2,2.5,5.0,1997.0,10,0,473.0
3,67.0,2,2.0,5.0,1997.0,5,0,560.0
3,65.0,2,2.0,1.0,1884.0,1,0,338.0
3,78.0,3,3.0,3.0,1978.0,8,1,635.0
3,61.0,2,2.0,1.0,1912.0,4,0,265.0
4,81.5,3,3.0,1.0,1913.0,4,1,549.0
3,73.0,2,2.0,1.0,1910.0,4,1,605.0
3,66.0,2,2.5,3.0,1979.0,8,1,595.0
1,40.0,1,1.0,3.0,1973.0,12,0,460.0
5,103.0,3,3.0,1.0,1942.0,14,1,995.0
2,56.0,2,2.0,2.0,1966.0,3,0,224.0
3,68.64,2,2.0,6.0,2003.0,12,0,601.0
6,129.31,3,3.0,1.0,1900.0,4,1,1164.0
2,49.0,2,2.0,2.0,1958.0,4,0,350.0
3,67.0,2,2.5,1.0,1906.0,4,0,298.0
2,57.45,3,3.0,4.0,1982.0,1,0,293.0
2,52.46,2,2.0,2.0,1969.0,7,0,363.0
3,71.0,2,2.0,4.0,1987.0,15,1,418.74
2,43.0,2,2.0,5.0,1996.0,11,0,340.0
6,128.97,2,2.0,9.0,2018.0,7,1,1741.1
4,98.0,2,2.0,9.0,2018.0,10,0,1225.0
2,43.0,2,2.0,2.0,1965.0,10,0,439.0
1,40.0,1,1.0,5.0,1998.0,4,1,240.0
3,72.9,3,3.0,1.0,1928.0,4,1,386.0
4,85.57,3,3.0,4.0,1990.0,7,1,779.0
1,36.22,1,1.0,4.0,1981.0,2,0,196.31
4,81.0,2,2.0,9.0,2018.0,14,0,660.0
4,82.0,3,3.0,1.0,1900.0,15,1,1050.73
4,100.0,3,3.0,3.0,1972.0,8,0,590.0
5,102.0,4,4.0,3.0,1972.0,14,0,790.0
2,54.0,2,2.0,5.0,1997.0,4,1,420.0
2,46.99,2,2.0,2.0,1959.0,8,0,319.53
2,54.9,2,2.0,2.0,1957.0,4,1,420.0
3,70.0,2,2.0,2.0,1958.0,13,1,665.0
2,53.0,2,2.0,2.0,1960.0,16,1,367.7
2,60.0,3,3.0,2.0,1966.0,14,0,420.0
4,86.06,3,3.0,5.0,1993.0,10,0,650.0
4,89.62,3,3.0,1.0,1910.0,4,0,549.0
2,56.76,3,3.0,1.0,1929.0,4,1,312.0
2,56.0,2,2.0,1.0,1910.0,4,1,390.0
4,83.89,4,4.0,2.0,1956.0,7,1,629.0
3,73.0,3,3.0,4.0,1988.0,12,1,740.0
2,57.53,2,2.0,5.0,1991.0,9,1,604.07
2,53.61,2,2.0,1.0,1910.0,4,1,268.0
4,90.0,3,3.0,1.0,1898.0,8,0,562.5
3,78.54,3,3.0,9.0,2019.0,10,0,1020.0
2,42.0,2,2.0,1.0,1893.0,13,1,460.0
2,58.0,2,2.0,7.0,2008.0,2,0,522.0
2,41.28,2,2.0,3.0,1974.0,1,0,190.0
4,83.7,3,3.0,9.0,2017.0,4,1,1150.0
2,59.35,2,2.0,8.0,2015.0,9,1,780.0
4,93.45,3,3.0,6.0,2004.0,10,0,750.0
4,100.0,4,4.0,2.0,1965.0,12,1,1150.0
4,87.91,3,3.5,9.0,2019.0,11,0,750.0
4,93.65,3,3.0,9.0,2019.0,14,0,890.0
3,75.17,2,2.0,1.0,1900.0,1,0,450.0
2,59.0,2,2.0,9.0,2019.0,14,0,720.0
4,98.84,4,4.0,1.0,1918.0,12,1,840.0
2,49.75,2,2.0,1.0,1938.0,4,0,270.0
3,65.52,3,3.0,2.0,1969.0,4,0,335.0
2,54.11,2,2.0,2.0,1958.0,4,1,330.07
3,71.0,2,2.5,2.0,1954.0,13,1,920.0
1,39.7,2,2.0,4.0,1985.0,2,0,258.5
5,102.0,3,3.0,5.0,1993.0,7,0,850.0
4,92.95,3,3.0,1.0,1917.0,4,1,929.5
4,89.72,4,4.0,3.0,1974.0,7,0,495.0
2,45.0,1,1.0,3.0,1972.0,8,1,255.0
5,115.0,4,4.0,5.0,1997.0,13,0,613.0
1,14.74,1,1.0,4.0,1989.0,13,1,501.56
1,37.0,2,2.0,1.0,1900.0,1,1,210.0
2,53.84,1,1.5,9.0,2018.0,13,1,826.44
2,45.26,2,2.0,1.0,1930.0,5,0,209.0
4,84.14,4,4.0,2.0,1970.0,10,1,716.0
6,126.0,5,5.0,1.0,1905.0,4,1,960.0
2,60.03,3,3.5,2.0,1962.0,8,1,479.0
2,45.0,2,2.0,1.0,1950.0,8,1,420.0
6,145.0,3,3.0,1.0,1909.0,8,1,2550.0
1,22.0,1,1.0,8.0,2014.0,14,1,480.0
3,65.0,2,2.0,1.0,1900.0,8,1,550.0
6,136.0,4,4.0,2.0,1970.0,8,0,690.0
4,83.78,3,3.0,9.0,2019.0,4,1,754.0
3,67.2,3,3.0,3.0,1971.0,1,0,336.0
2,47.0,2,2.0,5.0,1996.0,3,0,320.0
4,84.0,3,3.0,2.0,1969.0,8,0,565.0
4,92.3,3,3.0,6.0,2001.0,10,0,969.0
1,40.0,1,1.0,2.0,1955.0,8,1,400.0
1,40.0,2,2.0,1.0,1905.0,8,0,250.0
2,50.0,2,2.0,1.0,1932.0,8,1,400.0
4,84.0,3,3.0,8.0,2014.0,8,0,750.0
4,100.0,4,4.0,5.0,1996.0,14,0,1090.0
7,184.78,4,4.5,2.0,1962.0,12,0,2000.0
2,44.0,1,1.0,3.0,1973.0,8,1,700.0
4,85.0,4,4.0,1.0,1908.0,4,1,467.5
3,63.0,2,2.0,4.0,1990.0,14,0,450.0
2,57.7,3,3.0,4.0,1990.0,4,0,320.0
6,130.0,4,4.0,1.0,1900.0,12,1,1300.0
3,71.12,3,3.0,9.0,2019.0,8,0,359.16
1,35.0,1,1.0,1.0,1914.0,15,1,599.55
2,57.38,2,2.0,9.0,2017.0,8,1,658.0
2,55.0,2,2.0,2.0,1960.0,8,1,470.0
2,46.51,2,2.0,5.0,1998.0,4,0,290.0
3,63.01,2,2.0,1.0,1900.0,5,0,472.76
4,96.53,3,3.0,1.0,1907.0,4,0,435.0
5,108.0,4,4.0,9.0,2018.0,8,0,990.0
6,122.62,4,4.0,9.0,2018.0,8,0,890.0
2,52.0,1,1.5,3.0,1971.0,14,1,848.0
4,83.0,3,3.0,3.0,1974.0,12,1,950.0
2,57.08,2,2.5,5.0,1994.0,1,1,342.48
3,72.0,2,2.0,9.0,2016.0,14,0,925.0
2,60.0,2,2.0,9.0,2019.0,15,1,1099.0
2,60.0,2,2.0,9.0,2018.0,11,0,600.0
4,95.0,4,4.5,3.0,1980.0,8,0,590.0
4,96.42,4,4.0,5.0,1995.0,2,0,494.88
3,61.32,2,2.0,4.0,1984.0,12,1,620.0
2,51.13,2,2.0,1.0,1912.0,4,1,235.0
2,56.0,2,2.0,1.0,1910.0,8,1,389.0
2,48.5,2,2.0,2.0,1957.0,7,0,390.0
7,177.0,5,5.0,9.0,2018.0,13,1,2799.0
4,83.0,2,2.5,5.0,1994.0,8,0,800.0
2,54.35,2,2.0,1.0,1920.0,4,0,295.0
4,81.0,3,3.0,3.0,1974.0,8,0,528.0
3,77.08,3,3.0,1.0,1947.0,8,1,580.0
3,80.0,3,3.0,5.0,1998.0,12,0,450.0
2,44.67,2,2.0,2.0,1963.0,1,0,239.74
5,120.0,3,3.0,9.0,2018.0,11,0,1299.0
3,73.26,3,3.0,9.0,2017.0,14,0,616.0
2,50.0,2,2.0,1.0,1904.0,4,1,310.0
5,114.0,4,4.0,1.0,1896.0,4,0,785.0
4,93.64,3,3.0,1.0,1933.0,1,0,470.0
5,115.0,3,3.0,2.0,1954.0,9,1,990.0
4,92.43,3,3.0,1.0,1900.0,11,0,720.0
4,86.0,3,3.0,3.0,1972.0,7,0,930.0
4,93.0,3,3.0,2.0,1967.0,14,0,790.0
2,60.95,3,3.0,3.0,1974.0,1,0,307.0
2,54.06,3,3.0,3.0,1976.0,5,0,285.0
3,71.06,3,3.0,5.0,1995.0,15,1,746.13
3,74.1,3,3.0,2.0,1958.0,8,1,459.0
2,46.61,2,2.0,2.0,1952.0,12,1,690.0
3,66.0,2,2.0,3.0,1972.0,15,1,450.0
5,115.0,5,5.5,1.0,1912.0,12,0,800.0
3,77.06,3,3.0,2.0,1967.0,8,0,424.0
2,44.0,1,1.5,3.0,1972.0,10,0,395.0
2,50.64,2,2.0,1.0,1930.0,4,1,329.16
3,76.0,2,2.0,6.0,2005.0,8,1,600.0
2,54.04,2,2.0,1.0,1900.0,4,0,194.54
1,40.0,1,1.5,2.0,1962.0,8,1,280.0
4,83.0,3,3.0,5.0,1994.0,11,0,405.0
2,58.4,2,2.0,1.0,1929.0,4,0,250.0
2,60.0,2,2.0,1.0,1900.0,4,1,480.0
2,51.77,3,3.0,1.0,1941.0,15,1,775.0
3,62.0,3,3.0,2.0,1965.0,14,0,510.0
3,80.5,2,2.0,5.0,1999.0,8,1,1150.0
1,20.0,1,1.0,9.0,2019.0,12,1,540.0
1,37.58,1,1.0,3.0,1979.0,1,0,316.0
2,42.8,2,2.0,1.0,1900.0,4,1,345.0
3,74.0,2,2.0,2.0,1960.0,8,0,460.0
6,134.0,4,4.0,1.0,1905.0,1,0,844.0
3,70.16,3,3.0,3.0,1971.0,13,1,736.77
3,74.78,3,3.0,1.0,1936.0,1,0,441.0
5,103.71,3,3.5,1.0,1890.0,12,0,800.0
1,35.0,2,2.0,9.0,2019.0,14,1,1140.0
6,146.0,4,4.0,1.0,1920.0,13,1,1799.0
5,107.03,3,3.0,1.0,1875.0,4,1,1016.79
1,23.0,1,1.0,9.0,2018.0,14,1,420.0
5,120.0,4,4.0,4.0,1984.0,11,0,1050.0
2,53.35,2,2.0,2.0,1959.0,4,1,370.0
4,84.0,3,3.0,1.0,1900.0,2,0,420.0
2,56.61,2,2.0,5.0,1996.0,15,1,622.71
3,71.3,2,2.0,1.0,1890.0,3,0,370.76
2,59.6,3,3.0,1.0,1930.0,4,0,250.0
7,180.0,5,6.0,6.0,2003.0,14,0,1700.0
3,66.47,3,3.0,2.0,1969.0,1,1,345.64
4,82.0,2,2.0,9.0,2019.0,8,0,820.0
3,61.0,2,2.0,5.0,1999.0,4,0,307.0
3,73.9,3,3.0,9.0,2019.0,16,1,1085.0
5,110.0,3,3.0,8.0,2015.0,8,1,1320.0
3,79.87,2,2.0,5.0,1994.0,2,0,479.0
2,57.6,3,3.0,3.0,1975.0,3,0,286.27
3,64.57,2,2.0,1.0,1934.0,4,0,280.0
3,61.7,2,2.0,9.0,2018.0,14,0,604.66
2,57.0,3,3.0,1.0,1915.0,4,1,240.0
3,68.0,2,2.0,5.0,1995.0,13,0,747.0
6,131.0,5,5.0,1.0,1900.0,1,0,429.0
2,56.55,2,2.0,5.0,1998.0,8,0,430.0
2,51.7,2,2.0,1.0,1936.0,1,1,258.5
1,27.92,1,1.0,3.0,1973.0,4,0,177.57
4,88.0,3,3.0,5.0,1998.0,1,0,616.0
1,40.95,2,2.0,1.0,1927.0,4,1,200.0
2,53.74,2,2.0,3.0,1974.0,4,1,405.0
5,109.1,2,2.0,5.0,1996.0,4,1,948.0
6,128.0,4,4.0,5.0,1995.0,13,0,1280.0
3,70.03,2,2.0,9.0,2018.0,11,1,840.36
7,156.0,4,4.0,1.0,1910.0,1,0,1179.0
3,78.52,3,3.0,1.0,1900.0,4,0,480.0
3,62.0,2,2.0,5.0,1996.0,4,0,308.0
2,60.03,2,2.0,1.0,1900.0,1,0,300.15
3,72.45,3,3.0,9.0,2019.0,5,0,829.0
4,83.0,3,3.0,2.0,1957.0,8,1,830.0
2,43.0,1,1.5,5.0,1997.0,13,1,736.0
3,62.28,2,2.0,4.0,1982.0,8,1,375.0
3,63.2,3,3.0,1.0,1925.0,1,1,379.2
2,48.0,2,2.0,1.0,1938.0,10,1,370.0
3,73.6,3,3.0,1.0,1909.0,8,0,340.0
3,68.0,3,3.0,5.0,1995.0,3,0,385.0
2,57.26,3,3.0,4.0,1987.0,3,0,305.0
3,64.31,3,3.0,4.0,1985.0,3,1,335.0
1,40.0,1,1.0,9.0,2017.0,13,0,600.0
5,117.0,3,3.5,9.0,2018.0,13,0,1350.0
4,83.0,3,3.0,1.0,1915.0,1,1,415.0
6,127.0,3,3.0,1.0,1910.0,8,0,595.0
4,83.0,3,3.0,7.0,2008.0,5,0,580.0
3,75.0,3,3.0,1.0,1914.0,4,1,300.0
4,84.03,4,4.0,1.0,1905.0,4,1,460.0
2,60.0,3,3.0,1.0,1870.0,4,0,300.0
4,87.0,2,2.0,2.0,1958.0,12,1,800.0
7,165.0,3,3.0,3.0,1972.0,13,0,1700.0
4,90.0,3,3.0,9.0,2019.0,13,0,950.0
4,94.56,2,2.2,2.0,1965.0,15,1,700.46
3,76.0,2,2.5,3.0,1976.0,8,1,640.0
2,60.64,3,3.0,2.0,1958.0,1,0,310.0
2,56.0,3,3.0,2.0,1962.0,4,0,279.0
4,87.5,3,3.0,9.0,2017.0,14,0,1120.0
3,64.0,2,2.0,1.0,1906.0,1,0,580.0
3,64.19,3,3.0,3.0,1975.0,4,1,350.0
3,72.19,3,3.0,2.0,1966.0,7,0,372.0
2,43.8,2,2.0,1.0,1910.0,4,1,220.0
4,82.0,2,2.0,3.0,1980.0,13,0,790.0
4,85.0,2,2.0,5.0,1996.0,3,0,680.0
3,68.05,2,2.0,9.0,2016.0,4,1,687.0
5,107.0,4,4.0,2.0,1963.0,7,1,1284.0
5,119.0,4,4.0,1.0,1914.0,4,1,620.0
1,32.01,1,1.0,3.0,1973.0,7,1,266.32
2,49.82,1,1.0,8.0,2015.0,10,1,396.07
3,61.06,3,3.0,1.0,1900.0,4,1,370.0
3,72.0,3,3.0,7.0,2007.0,13,0,648.0
4,100.0,3,3.5,2.0,1966.0,9,1,780.0
2,57.0,2,2.0,2.0,1964.0,8,0,450.0
2,43.61,1,1.0,5.0,1996.0,4,1,327.0
5,105.0,3,3.0,3.0,1971.0,13,0,600.0
4,81.0,2,2.0,3.0,1980.0,14,1,770.0
2,57.0,2,2.0,6.0,2005.0,8,0,380.0
2,52.0,2,2.0,1.0,1900.0,8,1,640.0
4,81.0,3,3.5,4.0,1990.0,13,1,800.0
2,54.73,2,2.0,4.0,1986.0,4,0,276.0
7,153.0,4,4.0,9.0,2018.0,7,1,1834.0
5,115.25,3,3.5,9.0,2018.0,13,0,1200.0
2,55.0,3,3.0,1.0,1908.0,1,1,275.0
4,84.0,4,4.0,2.0,1970.0,13,0,560.0
4,88.72,3,3.0,4.0,1984.0,8,1,470.0
5,105.0,3,3.0,9.0,2019.0,8,1,1450.0
5,108.0,4,4.0,1.0,1900.0,4,0,550.0
2,44.0,2,2.0,3.0,1974.0,14,1,395.0
5,106.0,4,4.0,5.0,1994.0,9,1,1100.0
1,39.0,1,1.0,3.0,1972.0,8,0,450.0
6,137.0,4,4.0,9.0,2019.0,14,0,1230.0
2,46.08,2,2.5,1.0,1950.0,8,1,253.0
3,66.0,2,2.5,1.0,1905.0,8,1,330.0
3,73.0,3,3.0,1.0,1900.0,8,1,320.0
7,180.0,5,5.0,1.0,1900.0,4,1,1949.0
2,55.06,2,2.0,1.0,1912.0,4,1,430.0
2,60.0,3,3.0,4.0,1981.0,4,1,429.0
2,45.0,1,1.0,3.0,1980.0,8,1,500.0
3,76.94,2,2.0,9.0,2019.0,15,1,1580.0
2,42.19,2,2.0,2.0,1953.0,8,0,350.0
2,48.12,2,2.0,2.0,1955.0,8,0,279.58
1,23.43,1,1.0,5.0,1997.0,4,1,160.5
3,75.0,3,3.5,2.0,1970.0,13,0,680.0
3,63.3,2,2.0,1.0,1910.0,2,0,285.0
3,75.0,3,3.0,5.0,1994.0,1,0,425.0
1,12.15,1,1.0,4.0,1983.0,13,0,211.85
3,68.78,2,2.0,5.0,1999.0,4,0,250.0
5,115.0,4,4.0,5.0,1996.0,4,1,430.0
3,74.28,2,2.0,4.0,1986.0,1,1,516.25
4,93.0,3,3.0,4.0,1984.0,12,0,940.0
2,49.57,2,2.0,2.0,1962.0,4,0,297.42
2,55.23,2,2.0,4.0,1984.0,5,0,304.0
3,74.27,3,3.0,5.0,1995.0,5,0,799.0
6,126.5,4,4.0,5.0,1996.0,15,1,1898.0
5,119.54,3,3.0,1.0,1900.0,4,1,1166.0
2,50.84,2,2.0,5.0,1997.0,1,1,280.0
2,58.51,2,2.0,2.0,1970.0,8,1,348.0
2,58.0,3,3.0,2.0,1965.0,8,1,640.0
5,107.0,5,5.0,4.0,1981.0,4,0,500.0
2,57.92,2,2.0,4.0,1982.0,8,0,318.56
3,72.8,2,2.0,1.0,1900.0,10,0,730.0
3,67.0,2,2.5,6.0,2002.0,14,0,1100.0
3,68.0,3,3.0,5.0,2000.0,13,0,750.0
3,63.6,3,3.0,4.0,1986.0,2,0,318.0
5,101.91,3,3.0,2.0,1960.0,8,0,540.0
6,144.0,5,5.0,1.0,1936.0,14,1,1660.0
2,51.4,2,2.0,1.0,1910.0,4,0,245.0
3,72.0,2,2.0,3.0,1978.0,14,0,680.0
5,119.3,4,4.0,9.0,2019.0,4,1,954.4
4,85.0,3,3.0,2.0,1962.0,13,0,680.0
2,41.0,2,2.0,3.0,1976.0,10,0,370.0
3,73.0,2,2.0,5.0,1995.0,8,1,675.0
5,110.0,4,4.0,2.0,1970.0,11,0,810.0
6,123.0,5,5.0,5.0,1999.0,5,0,738.0
6,132.0,3,3.5,2.0,1970.0,12,0,1090.0
5,110.0,4,4.0,1.0,1800.0,14,1,750.0
5,113.0,3,3.5,9.0,2020.0,12,0,1250.0
4,90.0,3,3.0,2.0,1961.0,8,1,570.0
3,80.0,4,4.0,1.0,1910.0,10,0,550.0
3,79.88,3,3.5,1.0,1936.0,8,1,620.0
5,109.0,3,3.0,3.0,1980.0,8,1,870.0
3,70.0,2,2.0,1.0,1900.0,8,0,397.0
4,81.42,2,2.0,8.0,2015.0,14,1,2300.0
3,69.69,2,2.0,1.0,1920.0,4,1,280.0
3,79.0,3,3.0,2.0,1964.0,11,0,592.0
3,70.9,3,3.0,2.0,1961.0,8,1,397.04
3,69.1,3,3.0,5.0,1996.0,2,0,370.0
5,117.0,2,2.5,1.0,1910.0,8,1,840.0
2,56.48,2,2.0,9.0,2018.0,11,0,604.34
2,59.5,2,2.0,2.0,1965.0,15,1,414.12
3,75.0,3,3.0,2.0,1970.0,8,1,600.0
1,36.0,1,1.0,1.0,1948.0,12,1,470.0
3,70.0,3,3.0,8.0,2015.0,8,0,589.0
3,67.0,3,3.0,2.0,1958.0,12,0,965.0
5,101.1,4,4.0,5.0,1996.0,2,0,444.84
4,98.0,3,3.0,2.0,1955.0,14,0,700.0
3,78.1,3,3.0,1.0,1900.0,4,1,400.0
3,63.5,2,2.0,1.0,1930.0,7,1,540.0
2,47.07,1,1.5,1.0,1936.0,5,0,233.0
5,108.0,3,3.5,8.0,2011.0,13,0,1188.0
2,51.49,2,2.5,1.0,1940.0,10,1,345.0
7,190.86,5,5.0,6.0,2004.0,13,0,1890.0
2,48.0,2,2.0,1.0,1920.0,15,1,579.0
3,73.0,3,3.0,2.0,1954.0,3,0,585.0
3,69.86,3,3.0,1.0,1920.0,4,1,530.0
3,76.0,3,3.5,1.0,1904.0,8,1,430.0
2,60.4,2,2.0,2.0,1960.0,4,1,332.2
7,168.0,5,6.0,4.0,1982.0,14,0,1111.11
3,69.0,2,2.0,5.0,1994.0,3,0,455.0
1,37.0,2,2.0,2.0,1954.0,8,1,370.0
1,39.42,2,2.0,1.0,1920.0,3,0,257.0
2,56.22,2,2.0,1.0,1912.0,4,1,245.0
2,53.0,2,2.0,4.0,1982.0,4,1,291.0
2,56.8,2,2.0,1.0,1914.0,8,0,258.0
6,142.0,3,3.5,9.0,2019.0,14,0,2550.0
2,42.0,1,1.5,1.0,1950.0,8,1,310.0
3,63.86,2,2.5,4.0,1983.0,8,0,320.93
3,68.31,2,2.0,6.0,2003.0,7,0,470.0
2,56.0,2,2.0,2.0,1960.0,16,1,600.0
2,59.0,2,2.5,1.0,1900.0,8,1,380.0
3,73.2,4,4.0,3.0,1974.0,2,1,543.88
3,80.0,3,3.0,3.0,1972.0,14,0,840.0
1,25.5,1,1.0,8.0,2015.0,11,1,348.0
2,56.0,2,2.0,2.0,1965.0,8,1,666.0
2,44.53,1,1.0,5.0,1998.0,12,0,425.0
4,90.0,4,4.0,1.0,1905.0,2,1,630.0
4,82.9,3,3.0,8.0,2014.0,8,0,690.0
4,100.0,3,3.0,1.0,1936.0,7,0,500.0
3,62.14,2,2.0,5.0,1995.0,5,1,528.19
3,66.0,2,2.0,4.0,1990.0,14,0,1097.0
4,85.5,3,3.0,3.0,1972.0,16,1,949.0
2,54.6,2,2.0,5.0,2000.0,7,1,447.72
1,33.27,1,1.0,2.0,1962.0,4,1,180.0
3,77.59,3,3.0,9.0,2018.0,14,1,1680.0
4,83.0,3,3.0,1.0,1916.0,4,1,320.0
3,61.62,2,2.0,5.0,1992.0,12,1,955.0
5,114.39,5,5.0,2.0,1967.0,13,1,1143.9
7,170.0,5,5.0,1.0,1900.0,11,0,1550.0
1,10.0,1,1.0,9.0,2017.0,12,0,390.0
2,52.94,2,2.0,1.0,1927.0,1,1,328.23
2,58.0,2,2.0,5.0,1994.0,8,0,377.0
